year	month	region	temp
1986	3	aust	0.17
1986	4	globe	-0.28
1986	4	globe_land	-0.3
1986	4	globe_ocean	-0.28
1986	4	nh	-0.41
1986	4	nh_land	-0.34
1986	4	nh_ocean	-0.45
1986	4	sh	-0.16
1986	4	sh_land	-0.21
1986	4	sh_ocean	-0.15
1986	4	trpcs	-0.34
1986	4	trpcs_land	-0.35
1986	4	trpcs_ocean	-0.33
1986	4	noext	-0.44
1986	4	noext_land	-0.35
1986	4	noext_ocean	-0.51
1986	4	soext	-0.07
1986	4	soext_land	-0.06
1986	4	soext_ocean	-0.07
1986	4	nopol	-1.19
1986	4	nopol_land	-0.96
1986	4	nopol_ocean	-1.46
1986	4	sopol	0.02
1986	4	sopol_land	-0.1
1986	4	sopol_ocean	0.08
1986	4	usa48	0.44
1986	4	usa49	-0.2
1986	4	aust	-0.2
1986	5	globe	-0.25
1986	5	globe_land	-0.34
1986	5	globe_ocean	-0.22
1986	5	nh	-0.32
1986	5	nh_land	-0.42
1986	5	nh_ocean	-0.26
1986	5	sh	-0.19
1986	5	sh_land	-0.16
1986	5	sh_ocean	-0.19
1986	5	trpcs	-0.36
1986	5	trpcs_land	-0.42
1986	5	trpcs_ocean	-0.34
1986	5	noext	-0.31
1986	5	noext_land	-0.44
1986	5	noext_ocean	-0.2
1986	5	soext	-0.09
1986	5	soext_land	0.1
1986	5	soext_ocean	-0.12
1986	5	nopol	-0.77
1986	5	nopol_land	-1.01
1986	5	nopol_ocean	-0.49
1986	5	sopol	0.2
1986	5	sopol_land	0.31
1986	5	sopol_ocean	0.14
1986	5	usa48	0.13
1986	5	usa49	-0.23
1986	5	aust	-0.08
1986	6	globe	-0.32
1986	6	globe_land	-0.37
1986	6	globe_ocean	-0.3
1986	6	nh	-0.27
1986	6	nh_land	-0.26
1986	6	nh_ocean	-0.28
1986	6	sh	-0.36
1986	6	sh_land	-0.62
1986	6	sh_ocean	-0.31
1986	6	trpcs	-0.35
1986	6	trpcs_land	-0.45
1986	6	trpcs_ocean	-0.32
1986	6	noext	-0.25
1986	6	noext_land	-0.23
1986	6	noext_ocean	-0.26
1986	6	soext	-0.35
1986	6	soext_land	-0.69
1986	6	soext_ocean	-0.29
1986	6	nopol	-0.39
1986	6	nopol_land	-0.68
1986	6	nopol_ocean	-0.06
1986	6	sopol	-0.36
1986	6	sopol_land	-1.19
1986	6	sopol_ocean	0.03
1986	6	usa48	0.88
1986	6	usa49	0.69
1986	6	aust	-0.56
1986	7	globe	-0.37
1986	7	globe_land	-0.56
1986	7	globe_ocean	-0.3
1986	7	nh	-0.42
1986	7	nh_land	-0.49
1986	7	nh_ocean	-0.38
1986	7	sh	-0.33
1986	7	sh_land	-0.72
1986	7	sh_ocean	-0.24
1986	7	trpcs	-0.56
1986	7	trpcs_land	-0.83
1986	7	trpcs_ocean	-0.48
1986	7	noext	-0.39
1986	7	noext_land	-0.46
1986	7	noext_ocean	-0.33
1986	7	soext	-0.16
1986	7	soext_land	-0.44
1986	7	soext_ocean	-0.11
1986	7	nopol	-0.7
1986	7	nopol_land	-0.66
1986	7	nopol_ocean	-0.74
1986	7	sopol	0.29
1986	7	sopol_land	-0.05
1986	7	sopol_ocean	0.45
1986	7	usa48	-0.33
1986	7	usa49	-0.23
1986	7	aust	-1.64
1986	8	globe	-0.38
1986	8	globe_land	-0.59
1986	8	globe_ocean	-0.29
1986	8	nh	-0.39
1986	8	nh_land	-0.5
1986	8	nh_ocean	-0.32
1986	8	sh	-0.36
1986	8	sh_land	-0.8
1986	8	sh_ocean	-0.27
1986	8	trpcs	-0.3
1986	8	trpcs_land	-0.42
1986	8	trpcs_ocean	-0.26
1986	8	noext	-0.51
1986	8	noext_land	-0.58
1986	8	noext_ocean	-0.45
1986	8	soext	-0.32
1986	8	soext_land	-0.88
1986	8	soext_ocean	-0.22
1986	8	nopol	-1.07
1986	8	nopol_land	-0.79
1986	8	nopol_ocean	-1.4
1986	8	sopol	-0.31
1986	8	sopol_land	-0.59
1986	8	sopol_ocean	-0.18
1986	8	usa48	-0.53
1986	8	usa49	-0.73
1986	8	aust	-1.09
1986	9	globe	-0.47
1986	9	globe_land	-0.65
1986	9	globe_ocean	-0.4
1986	9	nh	-0.5
1986	9	nh_land	-0.6
1986	9	nh_ocean	-0.43
1986	9	sh	-0.44
1986	9	sh_land	-0.76
1986	9	sh_ocean	-0.38
1986	9	trpcs	-0.36
1986	9	trpcs_land	-0.66
1986	9	trpcs_ocean	-0.27
1986	9	noext	-0.6
1986	9	noext_land	-0.62
1986	9	noext_ocean	-0.58
1986	9	soext	-0.45
1986	9	soext_land	-0.72
1986	9	soext_ocean	-0.41
1986	9	nopol	-1.02
1986	9	nopol_land	-0.7
1986	9	nopol_ocean	-1.39
1986	9	sopol	-0.61
1986	9	sopol_land	-1.05
1986	9	sopol_ocean	-0.39
1986	9	usa48	-1.38
1986	9	usa49	-0.97
1986	9	aust	-0.4
1986	10	globe	-0.46
1986	10	globe_land	-0.59
1986	10	globe_ocean	-0.42
1986	10	nh	-0.41
1986	10	nh_land	-0.47
1986	10	nh_ocean	-0.37
1986	10	sh	-0.52
1986	10	sh_land	-0.85
1986	10	sh_ocean	-0.45
1986	10	trpcs	-0.23
1986	10	trpcs_land	-0.49
1986	10	trpcs_ocean	-0.16
1986	10	noext	-0.54
1986	10	noext_land	-0.52
1986	10	noext_ocean	-0.55
1986	10	soext	-0.64
1986	10	soext_land	-0.96
1986	10	soext_ocean	-0.58
1986	10	nopol	-0.52
1986	10	nopol_land	-0.14
1986	10	nopol_ocean	-0.97
1986	10	sopol	-0.56
1986	10	sopol_land	-0.63
1986	10	sopol_ocean	-0.53
1986	10	usa48	-0.63
1986	10	usa49	-0.28
1986	10	aust	-1.46
1986	11	globe	-0.28
1986	11	globe_land	-0.54
1986	11	globe_ocean	-0.18
1986	11	nh	-0.41
1986	11	nh_land	-0.61
1986	11	nh_ocean	-0.28
1986	11	sh	-0.16
1986	11	sh_land	-0.38
1986	11	sh_ocean	-0.11
1986	11	trpcs	-0.2
1986	11	trpcs_land	-0.34
1986	11	trpcs_ocean	-0.16
1986	11	noext	-0.55
1986	11	noext_land	-0.71
1986	11	noext_ocean	-0.41
1986	11	soext	-0.11
1986	11	soext_land	-0.33
1986	11	soext_ocean	-0.07
1986	11	nopol	-0.53
1986	11	nopol_land	-0.18
1986	11	nopol_ocean	-0.93
1986	11	sopol	-0.08
1986	11	sopol_land	-0.75
1986	11	sopol_ocean	0.24
1986	11	usa48	-0.05
1986	11	usa49	-0.09
1986	11	aust	0.05
1986	12	globe	-0.23
1986	12	globe_land	-0.45
1986	12	globe_ocean	-0.14
1986	12	nh	-0.27
1986	12	nh_land	-0.53
1986	12	nh_ocean	-0.11
1986	12	sh	-0.18
1986	12	sh_land	-0.26
1986	12	sh_ocean	-0.17
1986	12	trpcs	-0.1
1986	12	trpcs_land	-0.26
1986	12	trpcs_ocean	-0.05
1986	12	noext	-0.37
1986	12	noext_land	-0.58
1986	12	noext_ocean	-0.19
1986	12	soext	-0.22
1986	12	soext_land	-0.32
1986	12	soext_ocean	-0.2
1986	12	nopol	-0.99
1986	12	nopol_land	-1.08
1986	12	nopol_ocean	-0.88
1986	12	sopol	-0.51
1986	12	sopol_land	-0.81
1986	12	sopol_ocean	-0.37
1986	12	usa48	-0.08
1986	12	usa49	0.16
1986	12	aust	-0.46
1987	1	globe	-0.06
1987	1	globe_land	0.01
1987	1	globe_ocean	-0.08
1987	1	nh	0
1987	1	nh_land	-0.07
1987	1	nh_ocean	0.05
1987	1	sh	-0.12
1987	1	sh_land	0.17
1987	1	sh_ocean	-0.18
1987	1	trpcs	0.04
1987	1	trpcs_land	-0.04
1987	1	trpcs_ocean	0.06
1987	1	noext	-0.04
1987	1	noext_land	-0.09
1987	1	noext_ocean	0
1987	1	soext	-0.17
1987	1	soext_land	0.37
1987	1	soext_ocean	-0.27
1987	1	nopol	-0.29
1987	1	nopol_land	-0.56
1987	1	nopol_ocean	0.02
1987	1	sopol	0
1987	1	sopol_land	0.68
1987	1	sopol_ocean	-0.31
1987	1	usa48	-0.31
1987	1	usa49	-0.23
1987	1	aust	-0.02
1987	2	globe	-0.09
1987	2	globe_land	0.06
1987	2	globe_ocean	-0.14
1987	2	nh	-0.11
1987	2	nh_land	0.14
1987	2	nh_ocean	-0.28
1987	2	sh	-0.06
1987	2	sh_land	-0.14
1987	2	sh_ocean	-0.04
1987	2	trpcs	0.03
1987	2	trpcs_land	-0.04
1987	2	trpcs_ocean	0.05
1987	2	noext	-0.19
1987	2	noext_land	0.21
1987	2	noext_ocean	-0.54
1987	2	soext	-0.11
1987	2	soext_land	-0.27
1987	2	soext_ocean	-0.08
1987	2	nopol	-0.89
1987	2	nopol_land	-0.48
1987	2	nopol_ocean	-1.35
1987	2	sopol	-0.01
1987	2	sopol_land	-0.54
1987	2	sopol_ocean	0.23
1987	2	usa48	0.31
1987	2	usa49	0.11
1987	2	aust	-0.4
1987	3	globe	-0.33
1987	3	globe_land	-0.63
1987	3	globe_ocean	-0.22
1987	3	nh	-0.42
1987	3	nh_land	-0.75
1987	3	nh_ocean	-0.2
1987	3	sh	-0.25
1987	3	sh_land	-0.35
1987	3	sh_ocean	-0.23
1987	3	trpcs	0.02
1987	3	trpcs_land	-0.02
1987	3	trpcs_ocean	0.03
1987	3	noext	-0.64
1987	3	noext_land	-0.92
1987	3	noext_ocean	-0.39
1987	3	soext	-0.39
1987	3	soext_land	-0.66
1987	3	soext_ocean	-0.35
1987	3	nopol	-0.59
1987	3	nopol_land	-0.58
1987	3	nopol_ocean	-0.61
1987	3	sopol	-0.37
1987	3	sopol_land	-0.6
1987	3	sopol_ocean	-0.26
1987	3	usa48	-0.41
1987	3	usa49	-0.24
1987	3	aust	-1.36
1987	4	globe	-0.04
1987	4	globe_land	-0.27
1987	4	globe_ocean	0.05
1987	4	nh	-0.24
1987	4	nh_land	-0.39
1987	4	nh_ocean	-0.15
1987	4	sh	0.16
1987	4	sh_land	-0.01
1987	4	sh_ocean	0.19
1987	4	trpcs	0.16
1987	4	trpcs_land	0.05
1987	4	trpcs_ocean	0.2
1987	4	noext	-0.45
1987	4	noext_land	-0.5
1987	4	noext_ocean	-0.41
1987	4	soext	0.14
1987	4	soext_land	-0.08
1987	4	soext_ocean	0.18
1987	4	nopol	-0.92
1987	4	nopol_land	-1.23
1987	4	nopol_ocean	-0.56
1987	4	sopol	-0.49
1987	4	sopol_land	-0.57
1987	4	sopol_ocean	-0.45
1987	4	usa48	0.53
1987	4	usa49	0.16
1987	4	aust	0.08
1987	5	globe	-0.21
1987	5	globe_land	-0.46
1987	5	globe_ocean	-0.11
1987	5	nh	-0.45
1987	5	nh_land	-0.5
1987	5	nh_ocean	-0.42
1987	5	sh	0.03
1987	5	sh_land	-0.38
1987	5	sh_ocean	0.12
1987	5	trpcs	-0.08
1987	5	trpcs_land	-0.11
1987	5	trpcs_ocean	-0.06
1987	5	noext	-0.63
1987	5	noext_land	-0.59
1987	5	noext_ocean	-0.67
1987	5	soext	0.08
1987	5	soext_land	-0.61
1987	5	soext_ocean	0.2
1987	5	nopol	-0.86
1987	5	nopol_land	-1.09
1987	5	nopol_ocean	-0.59
1987	5	sopol	-0.11
1987	5	sopol_land	-0.56
1987	5	sopol_ocean	0.1
1987	5	usa48	0.56
1987	5	usa49	0.25
1987	5	aust	-0.27
1987	6	globe	0.04
1987	6	globe_land	-0.19
1987	6	globe_ocean	0.13
1987	6	nh	-0.12
1987	6	nh_land	-0.35
1987	6	nh_ocean	0.03
1987	6	sh	0.2
1987	6	sh_land	0.17
1987	6	sh_ocean	0.21
1987	6	trpcs	0.26
1987	6	trpcs_land	-0.03
1987	6	trpcs_ocean	0.34
1987	6	noext	-0.35
1987	6	noext_land	-0.48
1987	6	noext_ocean	-0.23
1987	6	soext	0.2
1987	6	soext_land	0.43
1987	6	soext_ocean	0.16
1987	6	nopol	-0.75
1987	6	nopol_land	-1.16
1987	6	nopol_ocean	-0.27
1987	6	sopol	0.73
1987	6	sopol_land	1.39
1987	6	sopol_ocean	0.42
1987	6	usa48	0.46
1987	6	usa49	0.27
1987	6	aust	-0.51
1987	7	globe	-0.08
1987	7	globe_land	-0.18
1987	7	globe_ocean	-0.04
1987	7	nh	-0.13
1987	7	nh_land	-0.31
1987	7	nh_ocean	-0.02
1987	7	sh	-0.03
1987	7	sh_land	0.13
1987	7	sh_ocean	-0.06
1987	7	trpcs	0.22
1987	7	trpcs_land	0.43
1987	7	trpcs_ocean	0.16
1987	7	noext	-0.36
1987	7	noext_land	-0.53
1987	7	noext_ocean	-0.21
1987	7	soext	-0.11
1987	7	soext_land	-0.01
1987	7	soext_ocean	-0.13
1987	7	nopol	-0.52
1987	7	nopol_land	-0.76
1987	7	nopol_ocean	-0.24
1987	7	sopol	0.66
1987	7	sopol_land	1.04
1987	7	sopol_ocean	0.48
1987	7	usa48	-0.43
1987	7	usa49	-0.37
1987	7	aust	-1.27
1987	8	globe	-0.18
1987	8	globe_land	-0.5
1987	8	globe_ocean	-0.05
1987	8	nh	-0.23
1987	8	nh_land	-0.36
1987	8	nh_ocean	-0.14
1987	8	sh	-0.13
1987	8	sh_land	-0.82
1987	8	sh_ocean	0.02
1987	8	trpcs	0.15
1987	8	trpcs_land	0.12
1987	8	trpcs_ocean	0.15
1987	8	noext	-0.43
1987	8	noext_land	-0.52
1987	8	noext_ocean	-0.34
1987	8	soext	-0.27
1987	8	soext_land	-1.43
1987	8	soext_ocean	-0.06
1987	8	nopol	-0.64
1987	8	nopol_land	-0.62
1987	8	nopol_ocean	-0.66
1987	8	sopol	-0.76
1987	8	sopol_land	-2.36
1987	8	sopol_ocean	0
1987	8	usa48	-0.46
1987	8	usa49	-0.29
1987	8	aust	-0.65
1987	9	globe	-0.24
1987	9	globe_land	-0.34
1987	9	globe_ocean	-0.2
1987	9	nh	-0.17
1987	9	nh_land	-0.22
1987	9	nh_ocean	-0.14
1987	9	sh	-0.31
1987	9	sh_land	-0.59
1987	9	sh_ocean	-0.25
1987	9	trpcs	0.17
1987	9	trpcs_land	0.18
1987	9	trpcs_ocean	0.17
1987	9	noext	-0.39
1987	9	noext_land	-0.37
1987	9	noext_ocean	-0.41
1987	9	soext	-0.52
1987	9	soext_land	-1.05
1987	9	soext_ocean	-0.43
1987	9	nopol	-1.02
1987	9	nopol_land	-0.77
1987	9	nopol_ocean	-1.3
1987	9	sopol	-0.26
1987	9	sopol_land	-0.42
1987	9	sopol_ocean	-0.19
1987	9	usa48	-0.85
1987	9	usa49	-1
1987	9	aust	-1.32
1987	10	globe	-0.08
1987	10	globe_land	-0.24
1987	10	globe_ocean	-0.01
1987	10	nh	-0.08
1987	10	nh_land	-0.31
1987	10	nh_ocean	0.06
1987	10	sh	-0.07
1987	10	sh_land	-0.09
1987	10	sh_ocean	-0.07
1987	10	trpcs	0.28
1987	10	trpcs_land	0.18
1987	10	trpcs_ocean	0.3
1987	10	noext	-0.27
1987	10	noext_land	-0.44
1987	10	noext_ocean	-0.12
1987	10	soext	-0.25
1987	10	soext_land	-0.28
1987	10	soext_ocean	-0.25
1987	10	nopol	0.48
1987	10	nopol_land	0.35
1987	10	nopol_ocean	0.63
1987	10	sopol	0.12
1987	10	sopol_land	0.27
1987	10	sopol_ocean	0.05
1987	10	usa48	-0.7
1987	10	usa49	-0.62
1987	10	aust	-0.43
1987	11	globe	-0.05
1987	11	globe_land	-0.19
1987	11	globe_ocean	0
1987	11	nh	-0.07
1987	11	nh_land	-0.22
1987	11	nh_ocean	0.02
1987	11	sh	-0.03
1987	11	sh_land	-0.13
1987	11	sh_ocean	-0.02
1987	11	trpcs	0.36
1987	11	trpcs_land	0.26
1987	11	trpcs_ocean	0.38
1987	11	noext	-0.31
1987	11	noext_land	-0.35
1987	11	noext_ocean	-0.27
1987	11	soext	-0.22
1987	11	soext_land	-0.38
1987	11	soext_ocean	-0.19
1987	11	nopol	-0.98
1987	11	nopol_land	-1.06
1987	11	nopol_ocean	-0.88
1987	11	sopol	-0.63
1987	11	sopol_land	-1.27
1987	11	sopol_ocean	-0.32
1987	11	usa48	0.23
1987	11	usa49	0.03
1987	11	aust	0.11
1987	12	globe	0.25
1987	12	globe_land	0.28
1987	12	globe_ocean	0.24
1987	12	nh	0.42
1987	12	nh_land	0.4
1987	12	nh_ocean	0.43
1987	12	sh	0.08
1987	12	sh_land	-0.01
1987	12	sh_ocean	0.1
1987	12	trpcs	0.53
1987	12	trpcs_land	0.45
1987	12	trpcs_ocean	0.56
1987	12	noext	0.33
1987	12	noext_land	0.4
1987	12	noext_ocean	0.26
1987	12	soext	-0.12
1987	12	soext_land	-0.38
1987	12	soext_ocean	-0.07
1987	12	nopol	-0.41
1987	12	nopol_land	-0.54
1987	12	nopol_ocean	-0.25
1987	12	sopol	-0.2
1987	12	sopol_land	-0.64
1987	12	sopol_ocean	0
1987	12	usa48	0.25
1987	12	usa49	0.09
1987	12	aust	0.2
1988	1	globe	0
1988	1	globe_land	-0.07
1988	1	globe_ocean	0.03
1988	1	nh	-0.01
1988	1	nh_land	-0.16
1988	1	nh_ocean	0.08
1988	1	sh	0.02
1988	1	sh_land	0.13
1988	1	sh_ocean	-0.01
1988	1	trpcs	0.22
1988	1	trpcs_land	0.16
1988	1	trpcs_ocean	0.24
1988	1	noext	-0.15
1988	1	noext_land	-0.24
1988	1	noext_ocean	-0.08
1988	1	soext	-0.07
1988	1	soext_land	0.08
1988	1	soext_ocean	-0.1
1988	1	nopol	-0.55
1988	1	nopol_land	-0.45
1988	1	nopol_ocean	-0.66
1988	1	sopol	0.31
1988	1	sopol_land	0.37
1988	1	sopol_ocean	0.28
1988	1	usa48	-1.52
1988	1	usa49	-1.09
1988	1	aust	-0.25
1988	2	globe	-0.22
1988	2	globe_land	-0.5
1988	2	globe_ocean	-0.1
1988	2	nh	-0.36
1988	2	nh_land	-0.63
1988	2	nh_ocean	-0.19
1988	2	sh	-0.07
1988	2	sh_land	-0.23
1988	2	sh_ocean	-0.04
1988	2	trpcs	0.09
1988	2	trpcs_land	0.07
1988	2	trpcs_ocean	0.09
1988	2	noext	-0.58
1988	2	noext_land	-0.78
1988	2	noext_ocean	-0.4
1988	2	soext	-0.18
1988	2	soext_land	-0.55
1988	2	soext_ocean	-0.11
1988	2	nopol	0.08
1988	2	nopol_land	-0.24
1988	2	nopol_ocean	0.44
1988	2	sopol	-0.68
1988	2	sopol_land	-0.79
1988	2	sopol_ocean	-0.63
1988	2	usa48	-1.38
1988	2	usa49	-1.19
1988	2	aust	-0.48
1988	3	globe	0.03
1988	3	globe_land	-0.11
1988	3	globe_ocean	0.08
1988	3	nh	-0.09
1988	3	nh_land	-0.29
1988	3	nh_ocean	0.03
1988	3	sh	0.15
1988	3	sh_land	0.28
1988	3	sh_ocean	0.13
1988	3	trpcs	0.37
1988	3	trpcs_land	0.34
1988	3	trpcs_ocean	0.38
1988	3	noext	-0.34
1988	3	noext_land	-0.48
1988	3	noext_ocean	-0.22
1988	3	soext	0.04
1988	3	soext_land	0.31
1988	3	soext_ocean	-0.01
1988	3	nopol	-0.3
1988	3	nopol_land	0.04
1988	3	nopol_ocean	-0.68
1988	3	sopol	0.16
1988	3	sopol_land	0.41
1988	3	sopol_ocean	0.04
1988	3	usa48	-1.02
1988	3	usa49	-1.01
1988	3	aust	-0.41
1988	4	globe	-0.1
1988	4	globe_land	-0.11
1988	4	globe_ocean	-0.09
1988	4	nh	-0.31
1988	4	nh_land	-0.2
1988	4	nh_ocean	-0.38
1988	4	sh	0.12
1988	4	sh_land	0.09
1988	4	sh_ocean	0.12
1988	4	trpcs	-0.01
1988	4	trpcs_land	0.14
1988	4	trpcs_ocean	-0.05
1988	4	noext	-0.47
1988	4	noext_land	-0.29
1988	4	noext_ocean	-0.62
1988	4	soext	0.18
1988	4	soext_land	0.06
1988	4	soext_ocean	0.2
1988	4	nopol	-1.61
1988	4	nopol_land	-1.31
1988	4	nopol_ocean	-1.95
1988	4	sopol	0.36
1988	4	sopol_land	0.09
1988	4	sopol_ocean	0.49
1988	4	usa48	0.04
1988	4	usa49	-0.15
1988	4	aust	-0.05
1988	5	globe	-0.04
1988	5	globe_land	-0.08
1988	5	globe_ocean	-0.02
1988	5	nh	-0.04
1988	5	nh_land	-0.14
1988	5	nh_ocean	0.02
1988	5	sh	-0.04
1988	5	sh_land	0.06
1988	5	sh_ocean	-0.06
1988	5	trpcs	0.06
1988	5	trpcs_land	0.1
1988	5	trpcs_ocean	0.05
1988	5	noext	-0.1
1988	5	noext_land	-0.23
1988	5	noext_ocean	0.01
1988	5	soext	-0.08
1988	5	soext_land	0.11
1988	5	soext_ocean	-0.11
1988	5	nopol	-0.11
1988	5	nopol_land	-0.37
1988	5	nopol_ocean	0.19
1988	5	sopol	0.22
1988	5	sopol_land	0.73
1988	5	sopol_ocean	-0.02
1988	5	usa48	-0.1
1988	5	usa49	-0.07
1988	5	aust	0.63
1988	6	globe	-0.05
1988	6	globe_land	0.07
1988	6	globe_ocean	-0.1
1988	6	nh	-0.01
1988	6	nh_land	0.09
1988	6	nh_ocean	-0.08
1988	6	sh	-0.09
1988	6	sh_land	0.02
1988	6	sh_ocean	-0.11
1988	6	trpcs	-0.3
1988	6	trpcs_land	-0.27
1988	6	trpcs_ocean	-0.3
1988	6	noext	0.12
1988	6	noext_land	0.16
1988	6	noext_ocean	0.08
1988	6	soext	0.04
1988	6	soext_land	0.33
1988	6	soext_ocean	-0.01
1988	6	nopol	0.1
1988	6	nopol_land	-0.15
1988	6	nopol_ocean	0.38
1988	6	sopol	0.57
1988	6	sopol_land	1.31
1988	6	sopol_ocean	0.22
1988	6	usa48	1.15
1988	6	usa49	0.98
1988	6	aust	0.4
1988	7	globe	0.03
1988	7	globe_land	0.12
1988	7	globe_ocean	-0.01
1988	7	nh	0.06
1988	7	nh_land	0.23
1988	7	nh_ocean	-0.06
1988	7	sh	0
1988	7	sh_land	-0.12
1988	7	sh_ocean	0.02
1988	7	trpcs	-0.21
1988	7	trpcs_land	-0.23
1988	7	trpcs_ocean	-0.2
1988	7	noext	0.19
1988	7	noext_land	0.35
1988	7	noext_ocean	0.06
1988	7	soext	0.1
1988	7	soext_land	-0.01
1988	7	soext_ocean	0.12
1988	7	nopol	0.35
1988	7	nopol_land	0.49
1988	7	nopol_ocean	0.18
1988	7	sopol	0.35
1988	7	sopol_land	-0.16
1988	7	sopol_ocean	0.59
1988	7	usa48	0.19
1988	7	usa49	0.14
1988	7	aust	0.26
1988	8	globe	-0.06
1988	8	globe_land	0.09
1988	8	globe_ocean	-0.13
1988	8	nh	0.05
1988	8	nh_land	0.1
1988	8	nh_ocean	0.02
1988	8	sh	-0.18
1988	8	sh_land	0.07
1988	8	sh_ocean	-0.24
1988	8	trpcs	-0.14
1988	8	trpcs_land	-0.07
1988	8	trpcs_ocean	-0.16
1988	8	noext	0.16
1988	8	noext_land	0.17
1988	8	noext_ocean	0.16
1988	8	soext	-0.22
1988	8	soext_land	0.1
1988	8	soext_ocean	-0.27
1988	8	nopol	0
1988	8	nopol_land	-0.11
1988	8	nopol_ocean	0.12
1988	8	sopol	0.77
1988	8	sopol_land	0.73
1988	8	sopol_ocean	0.79
1988	8	usa48	0.52
1988	8	usa49	0.45
1988	8	aust	-0.96
1988	9	globe	0.04
1988	9	globe_land	0.25
1988	9	globe_ocean	-0.05
1988	9	nh	0.02
1988	9	nh_land	0.24
1988	9	nh_ocean	-0.12
1988	9	sh	0.05
1988	9	sh_land	0.28
1988	9	sh_ocean	0
1988	9	trpcs	-0.14
1988	9	trpcs_land	-0.09
1988	9	trpcs_ocean	-0.15
1988	9	noext	0.11
1988	9	noext_land	0.34
1988	9	noext_ocean	-0.1
1988	9	soext	0.15
1988	9	soext_land	0.52
1988	9	soext_ocean	0.09
1988	9	nopol	0.13
1988	9	nopol_land	0.54
1988	9	nopol_ocean	-0.34
1988	9	sopol	0.91
1988	9	sopol_land	1.09
1988	9	sopol_ocean	0.82
1988	9	usa48	0.3
1988	9	usa49	0.03
1988	9	aust	0.28
1988	10	globe	-0.22
1988	10	globe_land	0.01
1988	10	globe_ocean	-0.31
1988	10	nh	-0.17
1988	10	nh_land	-0.06
1988	10	nh_ocean	-0.24
1988	10	sh	-0.26
1988	10	sh_land	0.19
1988	10	sh_ocean	-0.36
1988	10	trpcs	-0.28
1988	10	trpcs_land	-0.13
1988	10	trpcs_ocean	-0.32
1988	10	noext	-0.15
1988	10	noext_land	-0.05
1988	10	noext_ocean	-0.24
1988	10	soext	-0.22
1988	10	soext_land	0.43
1988	10	soext_ocean	-0.33
1988	10	nopol	-0.27
1988	10	nopol_land	0.01
1988	10	nopol_ocean	-0.58
1988	10	sopol	0.72
1988	10	sopol_land	1.29
1988	10	sopol_ocean	0.46
1988	10	usa48	-0.58
1988	10	usa49	-0.63
1988	10	aust	1.02
1988	11	globe	-0.27
1988	11	globe_land	-0.36
1988	11	globe_ocean	-0.23
1988	11	nh	-0.35
1988	11	nh_land	-0.31
1988	11	nh_ocean	-0.38
1988	11	sh	-0.18
1988	11	sh_land	-0.48
1988	11	sh_ocean	-0.12
1988	11	trpcs	-0.49
1988	11	trpcs_land	-0.39
1988	11	trpcs_ocean	-0.51
1988	11	noext	-0.32
1988	11	noext_land	-0.3
1988	11	noext_ocean	-0.33
1988	11	soext	0.01
1988	11	soext_land	-0.49
1988	11	soext_ocean	0.1
1988	11	nopol	-0.82
1988	11	nopol_land	-0.41
1988	11	nopol_ocean	-1.3
1988	11	sopol	-0.36
1988	11	sopol_land	-0.81
1988	11	sopol_ocean	-0.15
1988	11	usa48	-0.4
1988	11	usa49	-0.7
1988	11	aust	-0.33
1988	12	globe	-0.33
1988	12	globe_land	-0.18
1988	12	globe_ocean	-0.39
1988	12	nh	-0.4
1988	12	nh_land	-0.1
1988	12	nh_ocean	-0.6
1988	12	sh	-0.26
1988	12	sh_land	-0.37
1988	12	sh_ocean	-0.23
1988	12	trpcs	-0.81
1988	12	trpcs_land	-0.56
1988	12	trpcs_ocean	-0.88
1988	12	noext	-0.19
1988	12	noext_land	0.02
1988	12	noext_ocean	-0.38
1988	12	soext	0.03
1988	12	soext_land	-0.24
1988	12	soext_ocean	0.08
1988	12	nopol	-0.17
1988	12	nopol_land	0.37
1988	12	nopol_ocean	-0.79
1988	12	sopol	0.21
1988	12	sopol_land	-0.47
1988	12	sopol_ocean	0.54
1988	12	usa48	-0.39
1988	12	usa49	-0.28
1988	12	aust	0.35
1989	1	globe	-0.54
1989	1	globe_land	-0.7
1989	1	globe_ocean	-0.48
1989	1	nh	-0.64
1989	1	nh_land	-0.65
1989	1	nh_ocean	-0.64
1989	1	sh	-0.44
1989	1	sh_land	-0.81
1989	1	sh_ocean	-0.37
1989	1	trpcs	-0.67
1989	1	trpcs_land	-0.63
1989	1	trpcs_ocean	-0.69
1989	1	noext	-0.62
1989	1	noext_land	-0.66
1989	1	noext_ocean	-0.57
1989	1	soext	-0.33
1989	1	soext_land	-0.91
1989	1	soext_ocean	-0.23
1989	1	nopol	-2.33
1989	1	nopol_land	-2.28
1989	1	nopol_ocean	-2.38
1989	1	sopol	-0.4
1989	1	sopol_land	-0.65
1989	1	sopol_ocean	-0.28
1989	1	usa48	0.48
1989	1	usa49	-0.44
1989	1	aust	-1.41
1989	2	globe	-0.43
1989	2	globe_land	-0.68
1989	2	globe_ocean	-0.34
1989	2	nh	-0.54
1989	2	nh_land	-0.78
1989	2	nh_ocean	-0.38
1989	2	sh	-0.33
1989	2	sh_land	-0.46
1989	2	sh_ocean	-0.3
1989	2	trpcs	-0.84
1989	2	trpcs_land	-0.79
1989	2	trpcs_ocean	-0.85
1989	2	noext	-0.34
1989	2	noext_land	-0.74
